,home_team_id,away_team_id,result,away_expected_points,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_expected_points,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions
3062,72,249,1,0.9539,0.918315,0.918315,-0.515765,15.785714285714286,1,1.7744,1.43408,1.43408,0.515765,18.615384615384617,8
3063,228,244,0,0.5215,1.59352,1.59352,-1.30582,11.153846153846152,8,2.2969,2.89934,2.89934,1.30582,9.625,7
3064,75,74,3,2.282,1.24155,1.24155,0.998602,15.761904761904765,4,0.4478,0.242948,0.242948,-0.998602,4.806451612903226,5
3065,82,229,0,0.708,0.686123,0.686123,-0.779957,20.642857142857142,6,2.0355,1.46608,1.46608,0.779957,11.6,8
3066,245,80,0,0.2243,0.692492,0.692492,-1.5172179999999995,4.633333333333334,7,2.6486,2.20971,2.20971,1.5172179999999995,8.5625,1
3067,86,88,1,2.2403,3.67382,3.67382,1.4611200000000002,6.777777777777778,9,0.6023,2.2127,2.2127,-1.4611200000000002,12.06896551724138,9
3068,81,220,3,2.2613,1.82645,1.06528,0.2966459999999999,18.857142857142858,2,0.5258,0.768634,0.768634,-0.2966459999999999,26.1,6
3069,89,87,0,1.0188,1.52301,1.52301,-0.4946300000000001,6.578947368421052,16,1.7319,2.01764,2.01764,0.4946300000000001,17.7,8
3070,83,228,0,0.3972,0.926007,0.926007,-1.5482630000000002,14.863636363636363,1,2.4378,2.47427,2.47427,1.5482630000000002,5.421052631578948,17
3071,244,72,1,0.911,1.65465,1.65465,-0.6292600000000002,17.4,7,1.8569,2.28391,2.28391,0.6292600000000002,11.5,9
3072,220,245,0,1.0015,1.14874,1.14874,-0.46112,5.5,5,1.7092,1.60986,1.60986,0.46112,12.35,6
3073,80,75,0,1.4883,1.96023,1.96023,0.2110699999999998,21.5,10,1.2501,1.74916,1.74916,-0.2110699999999998,11.24,3
3074,87,73,0,0.0017,0.180991,0.180991,-4.679359000000001,29.58333333333333,4,2.9969,4.86035,4.86035,4.679359000000001,8.88888888888889,18
3075,88,78,0,0.0732,0.091976,0.091976,-2.293324,56.0,1,2.8698,2.3853,2.3853,2.293324,6.904761904761905,18
3076,74,89,3,1.3577,1.34359,1.34359,-0.0152799999999999,8.333333333333334,11,1.3067,1.35887,1.35887,0.0152799999999999,12.5625,11
